"","Sex","Reach_Height","Subject","Subject_Mass","Subject_Height","RW_Moment","RE_Moment","RS_Moment","B_Moment","Norm_RW_Moment","Norm_RE_Moment","Norm_RS_Moment","Norm_B_Moment","Wrist_Angle","Elbow_Angle","Shoulder_Angle","Trunk_Angle"
"1","F",80,144.481832767999,16.5502140924795,6.29135790075868,0.0318527002297064,0.458908584111353,0.857160298242609,20.3891193117057,0.482616670147067,1.69966142263464,1.58733388563446,14.8830707964355,2.01174302969083e-13,1.34607934958036,5.38394186258508,9.45987904508771
"2","F",100,144.481832767999,16.5502140924795,6.29135790075868,0.0318527002297064,0.758375978305662,3.4314339184196,1.31411375110727,0.482616670147067,2.8049683582099,6.35792880946242,0.992188883883005,3.53150748839114,7.68979547199345,7.66967408359506,2.08231888867476
"3","F",120,144.481832767999,16.5502140924795,6.29135790075868,0.0318527002297064,0.578982656723747,2.8493365076341,0.186221772281905,0.482616670147067,1.48896828088585,6.23095471198336,0.149028595551757,2.93556599727697,6.19604299885062,6.41544787907467,1.96731441300701
"4","F",140,144.481832767999,16.5502140924795,6.29135790075868,0.0318527002297064,1.30897395278145,2.41453941529126,0.653170365052065,0.482616670147067,3.19261939702792,5.36564314509169,0.476766689819026,7.55449717791648,6.91363912885135,5.73691639561194,2.72561218065797
"5","M",80,144.481832767999,15.9682121947139,6.94684645434226,0.0397320704495744,0.512881523871928,0.872826851386179,25.473697616514,0.361200640450676,1.11495983450419,0.938523496114172,11.6851823928963,3.36100605356174e-14,1.04915457779013,3.70209086712562,6.00191369865875
"6","M",100,144.481832767999,15.9682121947139,6.94684645434226,0.0397320704495744,0.506385092823061,3.97000255297782,24.5329295735885,0.361200640450676,1.100837158311,4.26881994943852,11.2864630449884,0.415471077797751,14.138691038262,8.60797762301972,15.391067704947
"7","M",120,144.481832767999,15.9682121947139,6.94684645434226,0.0397320704495744,1.08442254085554,2.96679535190259,0.104261279410638,0.361200640450677,1.88786373951546,3.8375641455182,0.0652158957990585,4.28060363952698,4.47488844108481,5.1604890794173,1.33019323925588
"8","M",140,144.481832767999,15.9682121947139,6.94684645434226,0.0397320704495744,4.00438879218453,2.55694527554858,0.23556721245258,0.361200640450676,5.20050492491497,3.76021364051262,0.108058354336046,18.5656601799873,34.0841430242362,15.3287082108629,2.03225545547759
